merchant_id,merchant_name,merchant_category,mcc,business_type,city,state,has_onboarding_date,onboarding_date,is_masked_account,settlement_account,merchant_status,declared_avg_ticket_size
MCH1331,Garg Bobal And Jain,Travel & Transport,4131,Individual,Calcutta,West Bengal,TRUE,29-06-24 00:00,FALSE,,ACTIVE,3720.61
MCH1333,Sastry Plc,Phone Service,4814,Individual,Amritsar,Punjab,TRUE,18-09-25 18:25,FALSE,DIOZ5944277163234,INACTIVE,1548.51
MCH1334,Kalita Sarraf And Bhardwaj,Retail Other,5999,Individual,Bangalore,Karnataka,TRUE,28-09-25 00:00,FALSE,RPOB8162410396498,ACTIVE,1780.83
MCH1335,Wagle Kamdar And Mallick,Medical & Health,7011,Proprietorship,Mumbai,Maharashtra,TRUE,03-05-24 01:55,FALSE,OQHA9321120180853,SUSPENDED,0.398
MCH1336,Tandon Pant,Retail & Groceries,5311,Proprietorship,Jaipur,Rajasthan,TRUE,04-09-25 05:40,FALSE,EOFD1587956050833,ACTIVE,0.991
MCH1340,Dash Saxena And Kara,Travel & Transport,4131,Private Limited,Hyderabad,Telangana,TRUE,03-04-24 00:00,FALSE,,ACTIVE,4203.63
MCH1343,Narasimhan Shetty,Miscellaneous,59990,Individual,Kolkata,West Bengal,TRUE,18-08-23 00:00,FALSE,LWCS5510064722287,ACTIVE,3443.8
MCH1345,Bhat Inc,Retail & Groceries,5311,Private Limited,Hyd,Telangana,TRUE,28-01-25 00:00,TRUE,XXXX9759,ACTIVE,1702.79
MCH1347,D’Alia Group,Medical & Health,70110,Private Limited,Chennai,Tamil Nadu,TRUE,02-07-23 00:00,TRUE,XXXX4418,ACTIVE,0.1739
MCH1349,Bahri And Sons,Medical & Health,5912,Individual,Hyderabad,Telangana,TRUE,08-06-25 00:00,FALSE,BGVV4182827632214,ACTIVE,2320.2
MCH1350,Krishnamurthy Dutt And Sura,Phone Service,4814,Partnership / LLP,Mumbai,Maharashtra,TRUE,25-07-24 00:00,FALSE,3860313878,ACTIVE,1360.18
MCH1352,Bandi Soman And Manne,Food & Beverage,5812,Individual,Jalandhar,Punjab,TRUE,28-01-26 00:00,FALSE,,ACTIVE,0.4146
MCH1353,Chada And Sons,Travel & Transport,4131,Partnership / LLP,Jaipur,Rajasthan,TRUE,25-11-23 07:19,FALSE,,ACTIVE,0.2641
MCH1358,Chaudry Baral And Modi,Travel & Transport,4131,Individual,Ludhiana,Punjab,TRUE,06-07-25 00:00,FALSE,3312553110,ACTIVE,2115.38
MCH1359,Palan Minhas,Apparel & Fashion,,Individual,Chennai,Tamil Nadu,TRUE,24-08-24 00:00,FALSE,,ACTIVE,1891.91
MCH1363,Rattan Shere,Hotel & Lodging,7011,Proprietorship,Chennai,Tamil Nadu,TRUE,19-08-25 00:00,FALSE,,ACTIVE,926.5
MCH1364,Kumar Llc,Books & Stationery,5942,Partnership / LLP,Jalandhar,Punjab,TRUE,15-04-23 00:00,FALSE,UUOX3735339322838,ACTIVE,1017.95
MCH1365,Ahluwalia Choudhary,Retail,53110,Private Limited,Ludhiana,Punjab,TRUE,10-03-23 00:00,TRUE,XXXX5844,ACTIVE,4292.21
MCH1366,Shah Roy And Srinivasan,Retail & Groceries,,Proprietorship,Calcutta,West Bengal,TRUE,03-08-23 07:31,FALSE,5320028837,ACTIVE,935.11
MCH1370,Wable Llc,Electronics & Tech,4814,Private Limited,Jalandhar,Punjab,TRUE,19-11-23 00:00,FALSE,6802604838,ACTIVE,3898.88
MCH1375,Sahota Johal And Shanker,Retail & Groceries,5411,Individual,Jalandhar,Punjab,TRUE,02-03-25 00:00,FALSE,PHOZ2706415438619,SUSPENDED,1836.94
MCH1377,Sinha Gaba,Retail & Groceries,5411,Private Limited,Poona,Maharashtra,TRUE,04-12-25 06:37,FALSE,YBUL0961027329909,INACTIVE,1471.43
MCH1378,Patil Deshmukh,Retail & Groceries,5311,Private Limited,Chennai,Tamil Nadu,TRUE,10-09-23 00:00,FALSE,HYZE0588457086111,ACTIVE,387.99
MCH1379,Chokshi Ltd,Medical & Health,5912,Individual,Chennai,Tamil Nadu,TRUE,23-01-24 00:00,TRUE,XXXX4340,ACTIVE,2729.5
MCH1380,Mahal Khare,Miscellaneous,5999,Private Limited,Mumbai,Maharashtra,TRUE,23-02-25 00:44,FALSE,TLPQ4078335945068,ACTIVE,0.3004
MCH1383,Dubey Group,Retail & Groceries,,Individual,Hyderabad,Telangana,TRUE,09-03-23 16:33,FALSE,JDGO5125225131187,ACTIVE,1076.395
MCH1384,Naidu Bhatti,Food & Beverage,58120,Individual,Ludhiana,Punjab,TRUE,04-03-24 00:00,FALSE,,ACTIVE,3910.34
MCH1387,Handa Talwar,Travel & Transport,4131,Proprietorship,Lucknow,Uttar Pradesh,TRUE,10-05-23 03:18,FALSE,,ACTIVE,0.754
MCH1388,Kala Kunda And Pandit,Medical & Health,5912,Proprietorship,Bengaluru,Karnataka,TRUE,22-07-25 00:00,FALSE,PZDL0297294331143,ACTIVE,3155.43
MCH1389,Munshi Behl,Retail & Groceries,5411,Individual,Pune,Maharashtra,TRUE,17-06-23 00:00,FALSE,,ACTIVE,0.3913
MCH1391,Kale Shroff And Barad,Hotel & Lodging,7011,Individual,Kolkata,West Bengal,TRUE,31-10-25 06:57,FALSE,,SUSPENDED,0.2757
MCH1392,Johal Gaba,Medical & Health,5912,Private Limited,Pune,Maharashtra,TRUE,20-02-24 00:00,TRUE,XXXX9354,ACTIVE,4352.7
MCH1393,Hegde Bahri,Medical & Health,5912,Partnership / LLP,Ludhiana,Punjab,TRUE,15-11-24 00:00,FALSE,BAUM6641100955450,ACTIVE,6478.07
MCH1395,Venkatesh Llc,Food & Beverage,5812,Partnership / LLP,Lucknow,Uttar Pradesh,TRUE,16-04-23 01:21,FALSE,2640758547,ACTIVE,0.641
MCH1397,Memon Llc,Books & Stationery,,Private Limited,Blr,Karnataka,TRUE,18-04-25 00:00,TRUE,XXXX0515,ACTIVE,1062.38
MCH1400,Kapoor Bhalla,Apparel & Fashion,5699,Partnership / LLP,Chennai,Tamil Nadu,TRUE,17-05-23 00:00,FALSE,,ACTIVE,913.08
MCH1401,Din And Sons,Retail & Groceries,5411,Individual,Amritsar,Punjab,TRUE,20-07-25 20:31,FALSE,2717124397,ACTIVE,286.09
MCH1405,Chandra Inc,Retail & Groceries,5311,Partnership / LLP,Ludhiana,Punjab,TRUE,02-10-26 00:00,FALSE,4121935460,INACTIVE,0.1248
MCH1406,Parmer Goswami,Hotel & Lodging,7011,Private Limited,Bengaluru,Karnataka,TRUE,11-07-24 00:00,TRUE,XXXX3050,ACTIVE,2632.53
MCH1409,Baral Llc,Medical & Health,5912,Individual,Hyd,Telangana,TRUE,03-06-23 00:00,FALSE,,ACTIVE,1891.12
MCH1417,Sekhon Parsa And Bandi,Electronics & Tech,4814,Proprietorship,Mumbai,Maharashtra,TRUE,26-01-26 00:00,FALSE,,ACTIVE,1501.66
MCH1420,Aggarwal Garde,Travel & Transport,4131,Proprietorship,Mumbai,Maharashtra,TRUE,18-03-24 00:00,TRUE,XXXX4337,ACTIVE,830.85
MCH1422,Merchant And Sons,Medical & Health,5912,Individual,Hyderabad,Telangana,TRUE,25-04-23 00:00,FALSE,,ACTIVE,4074
MCH1424,Goel Balay And Dua,Hotel & Lodging,7011,Private Limited,Jalandhar,Punjab,TRUE,19-10-25 00:36,FALSE,,ACTIVE,5339.46
MCH1428,De Natarajan,Travel & Transport,4131,Individual,Mumbai,Maharashtra,TRUE,30-12-25 00:00,FALSE,IPNL0786549644750,ACTIVE,0.1289
MCH1429,Pal Ltd,Retail & Groceries,5411,Individual,Jaipur,Rajasthan,TRUE,13-10-24 00:00,FALSE,YBSQ5701995451285,ACTIVE,0.258
MCH1430,Bhavsar Dora And Singh,Food & Beverage,5812,Private Limited,Dilli,Delhi,TRUE,07-03-24 00:00,FALSE,,ACTIVE,238.76
MCH1434,Kale And Sons,Food & Beverage,5812,Private Limited,Jalandhar,Punjab,TRUE,25-04-23 00:00,FALSE,258989067,ACTIVE,985.73
MCH1438,Pandit Menon,Other,5999,Partnership / LLP,Bangalore,Karnataka,TRUE,22-11-23 00:00,FALSE,ZQNR3407194415594,ACTIVE,409.59
MCH1439,Chawla Ltd,Travel & Transport,4121,Individual,Chennai,Tamil Nadu,TRUE,10-05-23 00:00,FALSE,OYZO1535504454366,ACTIVE,6190.53
MCH1441,Kakar Parsa And Sodhi,Miscellaneous,5999,Partnership / LLP,Lucknow,Uttar Pradesh,TRUE,06-09-24 00:00,FALSE,SBUL4886955523512,ACTIVE,1723.15
MCH1442,Wadhwa Walla,Hotel & Lodging,7011,Private Limited,Pune,Maharashtra,TRUE,13-12-25 00:00,FALSE,,ACTIVE,1483.74
MCH1443,Swamy Plc,Misc Retail,59990,Private Limited,Lucknow,Uttar Pradesh,TRUE,06-10-23 00:00,FALSE,,INACTIVE,209.63
MCH1445,Wali Plc,Retail & Groceries,5411,Proprietorship,Hyd,Telangana,TRUE,09-11-23 17:23,FALSE,8128323198,ACTIVE,0.12
MCH1446,Sunder Sathe,Retail & Groceries,5311,Proprietorship,Chennai,Tamil Nadu,TRUE,18-11-24 00:00,TRUE,XXXX0028,ACTIVE,3885.08
MCH1447,Dara Om And Chaudhry,Apparel & Fashion,5699,Private Limited,Bangalore,Karnataka,TRUE,29-04-23 00:00,FALSE,NJHB3866390601882,INACTIVE,0.373
MCH1448,Tak And Sons,Other,5999,Proprietorship,Mumbai,Maharashtra,TRUE,30-03-24 02:02,TRUE,XXXX9348,ACTIVE,2897.23
MCH1449,Chadha Ramakrishnan And Badami,Hotel & Lodging,7011,Partnership / LLP,Hyderabad,Telangana,TRUE,28-09-23 15:52,FALSE,,SUSPENDED,1634.83
MCH1450,Hora Kunda And Dani,Retail & Groceries,5311,Proprietorship,Ludhiana,Punjab,TRUE,30-10-23 00:00,TRUE,XXXX1537,INACTIVE,1853.9
MCH1454,Wableinc,Misc Retail,5999,Individual,Lucknow,Uttar Pradesh,TRUE,18-06-25 00:00,FALSE,7787448001,ACTIVE,0.2617
MCH1456,Madan Ganesh,Apparel & Fashion,5699,Individual,Amritsar,Punjab,TRUE,11-01-25 00:00,FALSE,,ACTIVE,1036.37
MCH1457,Shetty Group,Other,5999,Individual,Jalandhar,Punjab,TRUE,07-11-25 00:00,FALSE,7979475554,ACTIVE,1159.43
MCH1458,Chatterjee Saran,Retail & Groceries,,Proprietorship,Jalandhar,Punjab,TRUE,05-09-25 00:00,TRUE,XXXX1187,ACTIVE,658.54
MCH1459,Palla Saini And Date,Hotel & Lodging,7011,Individual,Ludhiana,Punjab,TRUE,20-02-24 00:00,FALSE,,SUSPENDED,1582.79
MCH1462,Swamy Inc,Medical & Health,5912,Private Limited,Jalandhar,Punjab,TRUE,13-09-23 00:00,FALSE,CPHK2049802773880,ACTIVE,0.1411
MCH1465,Shah Solanki And Rajagopalan,Apparel & Fashion,5699,Individual,Lucknow,Uttar Pradesh,TRUE,10-04-24 00:00,TRUE,XXXX9396,SUSPENDED,725.72
MCH1469,Choudhury Jani And Ramaswamy,Books & Stationery,5942,Proprietorship,Blr,Karnataka,TRUE,28-03-25 00:00,TRUE,XXXX9996,ACTIVE,0.416
MCH1473,Lata Khurana,Medical & Health,,Partnership / LLP,Hyderabad,Telangana,FALSE,,FALSE,,ACTIVE,326.76
MCH1474,Sami Sur And Tank,Travel & Transport,4131,Private Limited,Pune,Maharashtra,FALSE,,TRUE,XXXX6224,ACTIVE,1645.61
MCH1475,Bora Bhakta And Aurora,Retail & Groceries,5411,Private Limited,Calcutta,West Bengal,TRUE,11-06-24 00:00,FALSE,8871048979,ACTIVE,1652.87
MCH1477,Ahluwalia Devan,Medical & Health,5912,Partnership / LLP,Jaipur,Rajasthan,TRUE,15-04-24 00:00,TRUE,XXXX2364,ACTIVE,551.17
MCH1478,Sah0Ta Llc,Medical & Health,5912,Individual,Jaipur,Rajasthan,TRUE,12-09-24 18:14,FALSE,1321864172,INACTIVE,0.2037
MCH1479,Mandal Barad And Srinivasan,Books & Stationery,5942,Partnership / LLP,Kolkata,West Bengal,TRUE,27-07-25 00:00,TRUE,XXXX4686,ACTIVE,975.635
MCH1480,Bala Magar,Misc Retail,5999,Individual,Hyderabad,Telangana,FALSE,,FALSE,,ACTIVE,1214.6
MCH1482,Bahri Sarinandhora,Miscellaneous,5999,Partnership / LLP,Hyderabad,Telangana,TRUE,26-01-24 00:00,FALSE,2731738944,SUSPENDED,0.1651
MCH1483,Mohan Kari,Books & Stationery,59420,Private Limited,Amritsar,Punjab,TRUE,11-02-26 00:00,TRUE,XXXX3338,ACTIVE,1901.08
MCH1484,Uppal Butala And Tata,Medical & Health,7011,Individual,Bangalore,Karnataka,TRUE,18-02-25 00:00,FALSE,,ACTIVE,3825.1
MCH1488,Chada Gopal And Rajagopal,Electronics & Tech,4814,Proprietorship,Jaipur,Rajasthan,TRUE,02-01-26 00:00,FALSE,,ACTIVE,0.1905
MCH1491,Tripathi Ltd,Apparel & Fashion,5699,Private Limited,Calcutta,West Bengal,TRUE,20-06-24 00:00,TRUE,XXXX2255,ACTIVE,1820.04
MCH1492,Ganesan Llc,Other,59990,Partnership / LLP,Hyderabad,Telangana,TRUE,19-08-23 12:27,FALSE,1007001196,ACTIVE,3316.76
MCH1493,Kar Nath And Koshy,Books & Stationery,5942,Individual,Blr,Karnataka,TRUE,28-01-23 00:00,TRUE,XXXX9866,ACTIVE,975.635
MCH1494,Joshi Bala,Retail,53110,Proprietorship,Mumbai,Maharashtra,TRUE,07-12-23 00:00,FALSE,QLRF2864130155210,ACTIVE,997.33
MCH1497,Lanka Plc,Medical & Health,59120,Private Limited,Asr,Punjab,TRUE,24-09-25 00:00,FALSE,,ACTIVE,0.1817
MCH1498,Deo Mand,Retail Other,5999,Proprietorship,Chennai,Tamil Nadu,TRUE,03-01-25 00:00,FALSE,,ACTIVE,1460.33
MCH1501,Anand Bhatt,Electronics & Tech,4814,Partnership / LLP,Hyderabad,Telangana,TRUE,07-11-25 00:00,TRUE,XXXX2933,ACTIVE,4185.6
MCH1506,Gandhi Loke,Medical & Health,5912,Partnership / LLP,Chennai,Tamil Nadu,TRUE,13-06-24 17:59,FALSE,,ACTIVE,0.967
MCH1509,Rajan Dash And Bora,Travel & Transport,4121,Private Limited,Amritsar,Punjab,TRUE,26-04-25 00:00,FALSE,,ACTIVE,0.806
MCH1514,Lata Raja And Parsa,Retail,5311,Private Limited,Jalandhar,Punjab,TRUE,14-06-24 17:26,TRUE,XXXX1457,ACTIVE,553.18
MCH1515,Mall Kara And Sastry,Apparel & Fashion,5699,Partnership / LLP,Hyderabad,Telangana,TRUE,19-07-24 00:00,FALSE,9073071658,ACTIVE,1036.37
MCH1516,Loyal And Sons,Misc Retail,5999,Private Limited,Ludhiana,Punjab,TRUE,01-12-23 14:16,TRUE,XXXX1307,ACTIVE,1471.99
MCH1518,Deol Mand And Bhattacharyya,Travel & Transport,4131,Partnership / LLP,Jaipur,Rajasthan,TRUE,17-09-23 16:16,FALSE,,SUSPENDED,0.862
MCH1522,Mody Inc,Medical & Health,5912,Proprietorship,Jaipur,Rajasthan,TRUE,04-08-24 00:00,FALSE,,ACTIVE,631.57
MCH1525,Sant Bhavsar,Books & Stationery,5942,Individual,Jaipur,Rajasthan,TRUE,10-09-23 00:00,TRUE,XXXX7524,ACTIVE,754.82
MCH1526,Chowdhury And Sons,Electronics & Tech,4814,Proprietorship,Bangalore,Karnataka,TRUE,14-07-23 00:00,FALSE,HWTS1273017978357,ACTIVE,2697.93
MCH1529,Sangha Banerjeeandsengupta,Medical & Health,7011,Private Limited,Ludhiana,Punjab,TRUE,06-02-23 00:00,FALSE,,ACTIVE,1257.59
MCH1530,Parmer Bath,Apparel & Fashion,5699,Individual,Lucknow,Uttar Pradesh,TRUE,29-04-24 00:00,FALSE,JMXE9195425616055,ACTIVE,375.02
MCH1531,Savant And Sons,Hotel & Lodging,7011,Private Limited,New Delhi,Delhi,TRUE,10-02-26 00:00,FALSE,,INACTIVE,1019.94
MCH1532,Sarna Kota,Miscellaneous,5999,Private Limited,New Delhi,Delhi,TRUE,21-10-24 00:00,FALSE,,ACTIVE,4843.68
MCH1533,Wason And Sons,Food & Beverage,5812,Partnership / LLP,Amritsar,Punjab,TRUE,27-03-25 07:32,FALSE,,INACTIVE,419.64
MCH1534,Merchant Sarna And Korpal,Medical & Health,5912,Private Limited,Hyderabad,Telangana,TRUE,04-02-23 14:45,FALSE,,INACTIVE,3752.5
MCH1537,Goswami Sibal,Food & Beverage,5812,Partnership / LLP,Hyderabad,Telangana,TRUE,05-04-23 00:00,FALSE,VFGD4255370364176,ACTIVE,360.35
MCH1540,Dave Llc,Books & Stationery,59420,Proprietorship,Mumbai,Maharashtra,TRUE,21-05-24 00:00,FALSE,,ACTIVE,0.525
MCH1541,Bhattacharyya Hans,Hotel & Lodging,7011,Private Limited,Kolkata,West Bengal,TRUE,24-03-24 00:00,TRUE,XXXX2848,ACTIVE,621.01
MCH1543,Parmer Group,Travel & Transport,4131,Individual,Hyderabad,Telangana,TRUE,02-04-25 20:13,FALSE,,ACTIVE,1064.76
MCH1551,Malhotra Subramanian,Food & Beverage,5812,Partnership / LLP,Pune,Maharashtra,TRUE,13-06-24 00:00,FALSE,,ACTIVE,1909.07
MCH1552,Uppal Plc,Transprt,4131,Proprietorship,Hyderabad,Telangana,FALSE,,FALSE,,ACTIVE,0.1136
MCH1553,Basu Varma,Books & Stationery,5942,Proprietorship,Calcutta,West Bengal,FALSE,,FALSE,,ACTIVE,0.163
MCH1555,Raj Llc,Books & Stationery,5942,Individual,Pune,Maharashtra,TRUE,23-04-23 00:00,FALSE,,ACTIVE,0.602
MCH1558,Shroff Khanna,Electronics & Tech,4814,Partnership / LLP,Blr,Karnataka,TRUE,20-01-23 12:52,FALSE,,ACTIVE,1953.35
MCH1561,Gera Kota,Books & Stationery,5942,Proprietorship,Jaipur,Rajasthan,TRUE,15-06-24 00:00,FALSE,8921681390,INACTIVE,0.53
MCH1563,Mandal Biswas,Electronics & Tech,4814,Partnership / LLP,Jaipur,Rajasthan,TRUE,11-10-23 00:00,FALSE,5466191568,SUSPENDED,376.51
MCH1567,Bhargava Bora,Food & Beverage,5812,Private Limited,Jalandhar,Punjab,TRUE,20-12-24 00:00,FALSE,PRCN9599813480981,ACTIVE,101.33
MCH1568,Chandran Ltd,Hotel & Lodging,7011,Proprietorship,Lucknow,Uttar Pradesh,TRUE,04-09-24 00:00,FALSE,,ACTIVE,3618.31
MCH1569,Bal Wali And Sheth,Electronics & Tech,4814,Private Limited,Chennai,Tamil Nadu,TRUE,11-10-25 00:00,TRUE,XXXX9971,ACTIVE,1678.57
MCH1571,Rao Viswanathan And Joshi,Transprt,4131,Proprietorship,Chennai,Tamil Nadu,TRUE,03-08-23 04:40,FALSE,,ACTIVE,866.2
MCH1573,Tailor Som And Soni,Phone Service,4814,Partnership / LLP,Jalandhar,Punjab,TRUE,11-12-23 00:00,FALSE,,ACTIVE,540.2
MCH1578,Gala Ltd,Miscellaneous,5999,Individual,Blr,Karnataka,TRUE,13-04-23 00:00,FALSE,,ACTIVE,446.42
MCH1580,Subramaniam Krishnamurthy And Din,Miscellaneous,5999,Proprietorship,Kolkata,West Bengal,TRUE,01-08-25 00:00,FALSE,IDJM3876425874680,ACTIVE,2992.77
MCH1581,Nayak Verma And Sawhney,Retail & Groceries,5311,Partnership / LLP,Mumbai,Maharashtra,TRUE,11-01-25 00:00,FALSE,,ACTIVE,3655.93
MCH1583,Sarin More,Food & Beverage,5812,Private Limited,Asr,Punjab,TRUE,05-10-23 00:00,FALSE,1923155303,ACTIVE,1435.48
MCH1585,Khalsa Kulkarni,Retail & Groceries,5311,Partnership / LLP,New Delhi,Delhi,TRUE,22-05-23 00:00,TRUE,XXXX6587,ACTIVE,3398.13
MCH1587,Srivastava Saha,Medical & Health,5912,Private Limited,Kolkata,West Bengal,FALSE,,TRUE,XXXX9260,ACTIVE,0.1502
MCH1588,Doctor Ltd,Travel & Transport,4131,Individual,Ludhiana,Punjab,TRUE,27-07-25 00:00,TRUE,XXXX2866,SUSPENDED,1791.21
MCH1591,Ramaswamy Babu,Retail & Groceries,5311,Partnership / LLP,Amritsar,Punjab,TRUE,18-04-24 00:00,FALSE,,ACTIVE,1638.46
MCH1592,Agateinc,Retail,5311,Private Limited,Hyderabad,Telangana,TRUE,30-01-25 02:00,FALSE,GLPT6683638156046,SUSPENDED,1072.45
MCH1593,Wali Murthy,Miscellaneous,5999,Proprietorship,Blr,Karnataka,TRUE,23-02-26 12:14,TRUE,XXXX7216,ACTIVE,15388.22
MCH1594,Bera Inc,Retail Other,5999,Private Limited,Amritsar,Punjab,TRUE,05-09-24 00:00,FALSE,9659925213,ACTIVE,2187.43
MCH1599,Rastogi Kumer,Retail & Groceries,5311,Partnership / LLP,Jalandhar,Punjab,TRUE,25-12-25 00:00,FALSE,EEOR2299289390848,ACTIVE,361.82
MCH1600,Warrior Anand And Kata,Retail & Groceries,5311,Individual,Chennai,Tamil Nadu,TRUE,10-07-25 00:00,FALSE,DNAN6947992423478,ACTIVE,2937.03
MCH1605,Patla Thaman And Chatterjee,Travel & Transport,41310,Partnership / LLP,Bangalore,Karnataka,TRUE,22-09-25 00:00,TRUE,XXXX0679,ACTIVE,932.8
MCH1609,Ram Palla,Electronics & Tech,4814,Private Limited,Mumbai,Maharashtra,TRUE,17-07-23 21:30,FALSE,8485226822,ACTIVE,554.3
MCH1610,Sodhi Parekh,Retail & Groceries,5411,Partnership / LLP,Amritsar,Punjab,FALSE,,TRUE,XXXX7277,ACTIVE,1488.13
MCH1611,Karan Kibe,Retail & Groceries,,Proprietorship,Jalandhar,Punjab,TRUE,03-06-24 00:00,FALSE,,ACTIVE,343.64
MCH1612,Andra Chana And Saha,Food & Beverage,5812,Proprietorship,Lucknow,Uttar Pradesh,TRUE,27-10-25 00:00,FALSE,5702735332,INACTIVE,655.56
MCH1616,Suresh Borra And Ganesh,Electronics & Tech,4814,Individual,Chennai,Tamil Nadu,TRUE,10-11-23 00:00,FALSE,,ACTIVE,0.2818
MCH1617,Cherian Llc,Retail & Groceries,5311,Individual,Hyderabad,Telangana,TRUE,09-02-24 07:13,FALSE,4300505477,ACTIVE,11340.36
MCH1618,Muni Ltd,Food & Beverage,5812,Individual,New Delhi,Delhi,TRUE,01-11-23 18:31,FALSE,,ACTIVE,1051.73
MCH1619,Divan Bhatti,Medical & Health,5912,Proprietorship,New Delhi,Delhi,TRUE,24-12-25 00:00,FALSE,,ACTIVE,477.85
MCH1621,Pandey Soni,Food & Beverage,5812,Proprietorship,Pune,Maharashtra,TRUE,15-11-23 00:00,TRUE,XXXX4420,INACTIVE,0.769
MCH1625,Saran Ltd,Electronics & Tech,4814,Partnership / LLP,Calcutta,West Bengal,TRUE,17-10-24 02:52,FALSE,6216492189,ACTIVE,1093.54
MCH1626,Pau Iyengar And Khare,Misc Retail,5999,Proprietorship,New Delhi,Delhi,TRUE,12-07-25 00:00,TRUE,XXXX6353,ACTIVE,550.42
MCH1627,Dua Ltd,Miscellaneous,5999,Private Limited,Lucknow,Uttar Pradesh,TRUE,31-07-24 00:00,FALSE,,ACTIVE,160.25
MCH1628,Rao Buch And Kala,Medical & Health,5912,Individual,Lucknow,Uttar Pradesh,TRUE,08-01-25 16:04,FALSE,,ACTIVE,789.95
MCH1630,Yogi Agate,Books & Stationery,5942,Partnership / LLP,Kolkata,West Bengal,TRUE,31-10-23 00:00,TRUE,XXXX1041,ACTIVE,444.27
MCH1636,Natt Mitter And Oza,Hotel & Lodging,7011,Proprietorship,New Delhi,Delhi,TRUE,17-01-25 21:22,FALSE,,ACTIVE,0.987
MCH1639,Borah Dhaliwal And Morar,Misc Retail,5999,Partnership / LLP,Kolkata,West Bengal,TRUE,14-11-24 10:51,TRUE,XXXX3629,ACTIVE,0.7799
MCH1640,Trivedi Agrawal,Retail & Groceries,5411,Private Limited,Jalandhar,Punjab,TRUE,25-01-25 11:29,FALSE,WQQD1666405545072,ACTIVE,2316.65
MCH1641,Bali Llc,Other,5999,Proprietorship,New Delhi,Delhi,FALSE,,FALSE,,ACTIVE,3239.36
MCH1642,Zacharia Dhawan,Retail & Groceries,5411,Partnership / LLP,Kolkata,West Bengal,TRUE,02-01-23 04:08,TRUE,XXXX3812,ACTIVE,0.363
MCH1645,Savant Singha1,Books & Stationery,5942,Proprietorship,Chennai,Tamil Nadu,TRUE,19-04-24 00:00,FALSE,GUUE6743967074534,ACTIVE,0.337
MCH1646,Sane Zacharia And Samra,Medical & Health,5912,Individual,Jaipur,Rajasthan,TRUE,31-12-23 00:00,FALSE,5847905998,ACTIVE,1891.86
MCH1647,Narula Llc,Apparel & Fashion,5699,Individual,Ludhiana,Punjab,TRUE,05-10-24 18:51,FALSE,5628842369,SUSPENDED,1898.14
MCH1649,Venkatesh Plc,Food & Beverage,5812,Private Limited,New Delhi,Delhi,TRUE,03-08-24 17:27,FALSE,6043188789,SUSPENDED,851.41
MCH1651,Kumar Inc,Books & Stationery,5942,Proprietorship,Mumbai,Maharashtra,TRUE,09-03-24 00:00,TRUE,XXXX7749,ACTIVE,1249.76
MCH1652,Tripathi Vasa,Retail & Groceries,5311,Private Limited,Amritsar,Punjab,TRUE,08-03-25 00:00,FALSE,7462856821,ACTIVE,1419.63
MCH1653,Mitra Inc,Hotel & Lodging,70110,Proprietorship,Chennai,Tamil Nadu,FALSE,,TRUE,XXXX9573,ACTIVE,1669.53
MCH1654,More Plc,Retail Other,5999,Individual,Bengaluru,Karnataka,TRUE,18-02-25 00:00,FALSE,,ACTIVE,2598.19
MCH1656,Dhar Plc,Retail & Groceries,5311,Partnership / LLP,Amritsar,Punjab,TRUE,29-05-25 22:52,FALSE,OTBM8790953463908,ACTIVE,0.2992
MCH1657,Kaur Sandhu And Shanker,Apparel & Fashion,5699,Private Limited,Mumbai,Maharashtra,TRUE,14-01-25 15:44,FALSE,,ACTIVE,1224.96
MCH1658,Khatri Mohanty,Food & Beverage,5812,Proprietorship,Jaipur,Rajasthan,TRUE,08-08-25 00:00,FALSE,DGXZ0949885183603,INACTIVE,2016.79
MCH1661,Mani Jayaraman,Food & Beverage,5812,Private Limited,Hyderabad,Telangana,TRUE,16-09-24 22:00,TRUE,XXXX6928,ACTIVE,813.04
MCH1663,Edwin Kala And Barad,Travel & Transport,4131,Individual,Chennai,Tamil Nadu,TRUE,04-07-24 00:00,FALSE,FGIZ0772949946430,ACTIVE,449.21
MCH1664,Karan Ltd,Travel & Transport,4131,Partnership / LLP,Chennai,Tamil Nadu,TRUE,06-02-25 00:00,TRUE,XXXX0248,ACTIVE,1023.91
MCH1665,Salvi Group,Apparel & Fashion,5699,Individual,Bangalore,Karnataka,TRUE,30-11-25 00:00,FALSE,KSUI6181238646481,ACTIVE,946.53
MCH1667,Prashad Samra,Food & Beverage,5812,Private Limited,Dilli,Delhi,TRUE,20-10-25 03:57,TRUE,XXXX1144,ACTIVE,7788.38
MCH1674,Kari Tara,Electronics & Tech,4814,Partnership / LLP,Mumbai,Maharashtra,TRUE,16-08-24 00:00,TRUE,XXXX5872,ACTIVE,1266.21
MCH1675,Dey Sathe And Sibal,Travel & Transport,4131,Private Limited,Chennai,Tamil Nadu,TRUE,09-11-25 00:00,FALSE,DIRY6496511188422,ACTIVE,1577.75
MCH1676,Palla Gupta And Narain,Electronics & Tech,4814,Proprietorship,Jalandhar,Punjab,TRUE,27-11-25 17:23,FALSE,,ACTIVE,750.53
MCH1679,Chawla Sura And Pal,Travel & Transport,41310,Individual,Lucknow,Uttar Pradesh,TRUE,30-01-26 14:56,TRUE,XXXX9878,SUSPENDED,0.103
