user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,id_validation_status,is_dob_missing,is_signup_time_missing
USR10401,Harrison Buch,CNQCH7616V,623517222363,1985-02-24 00:00:00,Hyderabad,Telangana,20800.0,Business Owner,2025-01-08 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10408,Sanaya Biswas,QEECL6715T,856664816357,1963-07-18 00:00:00,Delhi,Delhi,26893.0,Student,2025-04-22 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10415,Adya Mane,YGHZS1621E,9928072335,2007-12-07 13:28:00,Pune,Maharashtra,26893.0,Self Employed,2025-01-29 05:15:19,VERIFIED,Low,INVALID_LENGTH,False,False
USR10416,Azaan Goswami,VSFWY8196O,589419309928,1973-01-02 00:00:00,Chennai,Tamil Nadu,18411.0,Business Owner,2024-09-26 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10423,Ryan H0Ra,OZRAM0659R,094516452071,1975-07-27 00:00:00,Lucknow,Uttar Pradesh,42283.0,Farmer,2025-04-10 19:46:42,VERIFIED,High,VALID_12_DIGIT,False,False
USR10431,Vasatika Narang,YWHPK6914G,291656792472,2002-01-06 00:00:00,Delhi,Delhi,23047.0,Gig Worker,2025-04-10 15:47:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10436,Omya Bera,WEQSP1452K,654970812899,1991-03-28 00:00:00,Amritsar,Punjab,9749.0,Retired,,REJECTED,Unknown,VALID_12_DIGIT,False,True
USR10442,Anthony Kamdar,YCOGD4572L,356345417003,1987-06-03 00:00:00,Delhi,Delhi,31903.0,Student,2025-08-15 05:46:22,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10444,Maanas Chander,FCLDN5183C,147146457660,2006-03-01 00:00:00,Mumbai,Maharashtra,24273.0,Business Owner,2024-11-15 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10446,Mahika Konda,,837136290667,1981-05-05 17:39:11,Delhi,Delhi,34997.0,Salaried,2025-10-08 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10447,Ayush Agarwal,ZDSTY3102P,401407648880,,Amritsar,Punjab,29407.0,Salaried,2025-12-15 19:42:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR10448,Owen Pandit,0Z1SS82750,670925732898,1992-01-02 00:00:00,Bengaluru,Karnataka,53296.0,Self Employed,2025-12-21 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10450,Anusha Babu,SULKY2014W,918551391907,1977-03-23 15:58:00,Delhi,Delhi,31728.0,Unemployed,2024-05-31 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10458,Kavya Memon,CNIZQ3538L,MISSING_AADHAAR,,Lucknow,Uttar Pradesh,56863.0,Freelancer,2025-09-21 00:21:17,VERIFIED,Low,MISSING,True,False
USR10468,Harita Sha,KJMOA8874Q,959825771430,1976-12-27 00:00:00,Bengaluru,Karnataka,26893.0,Unemployed,2026-02-17 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10470,Jagvi Raval,XIOGM3424K,223914344064,1961-09-30 00:00:00,Delhi,Delhi,7325.0,Freelancer,2025-06-17 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR10475,Ekiya Narayan,MRQZA7643X,635900597790,1982-06-20 10:43:00,Pune,Maharashtra,20014.0,Business Owner,2025-07-28 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10476,Advaith Bali,KSCAL7782H,9563,,Lucknow,Uttar Pradesh,54441.0,Self Employed,2024-03-02 06:02:47,PENDING,Low,PARTIAL_4_DIGIT,True,False
USR10478,Urvi Babu,CQBZI8003N,392707297918,,Amritsar,Punjab,17575.0,Self Employed,2026-04-01 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
USR10487,Sudiksha Toor,ASMEN1425N,8905851369827,1987-07-04 00:00:00,Mumbai,Maharashtra,29347.0,Farmer,2024-12-05 00:00:00,VERIFIED,Medium,INVALID_LENGTH,False,False
USR10489,Onkarkaran,VLVLZ5056N,139450630006,2004-07-24 12:44:00,Amritsar,Punjab,30766.0,Unemployed,2026-03-05 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10498,Idika Narayanan,HTGWK2327F,843172527214,1986-02-22 09:37:49,Mumbai,Maharashtra,26041.0,Unemployed,2025-03-05 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10499,Ranbir Anand,SLIHX6665V,012473978433,2002-12-26 00:00:00,Hyderabad,Telangana,32001.0,Salaried,2024-12-02 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10500,Sanaya Oommen,BYIHF1566,208295050455,,Lucknow,Uttar Pradesh,15923.0,Salaried,,VERIFIED,Medium,VALID_12_DIGIT,True,True
USR10504,Jhalak Borde,WHLXS7672B,408838829751,1977-06-24 23:37:54,Kolkata,West Bengal,41245.0,Freelancer,2024-05-25 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10505,Rayaan Sehgal,FRLAE6023T,274490120865,2004-10-04 00:00:00,Ludhiana,Punjab,37801.0,Self Employed,2025-04-09 00:40:46,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10506,Jack Chopra,VRSRK4997Q,581184070789,2007-06-13 00:00:00,Delhi,Delhi,27499.0,Retired,2024-02-07 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10507,Samar Sodhi,XZURS1973V,811065452256,1968-03-25 17:02:00,Delhi,Delhi,36200.0,Student,2024-07-20 08:41:46,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10508,Jack Rastogi,UQNJF9236B,707242645875,1997-05-27 18:43:36,Pune,Maharashtra,27170.0,Freelancer,,PENDING,Medium,VALID_12_DIGIT,False,True
USR10510,Unni Chad,GEUFO6221Y,504696614729,1963-11-23 20:50:07,Chennai,Tamil Nadu,15808.0,Salaried,2024-01-11 04:30:10,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10512,Anika Mall,NQCTJ2374S,753302560221,,Lucknow,Uttar Pradesh,13940.0,Freelancer,2024-02-01 00:00:00,VERIFIED,High,VALID_12_DIGIT,True,False
USR10515,Advik Hayre,BKXAV7212N,530726518444,2003-04-07 00:00:00,Ludhiana,Punjab,39500.0,Student,2025-06-30 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10516,Ekapad Chander,MBDQB0796,MISSING_AADHAAR,1964-11-28 00:00:00,Amritsar,Punjab,26893.0,Business Owner,2024-08-06 00:00:00,VERIFIED,Low,MISSING,False,False
USR10520,Isha Bajwa,KOXBF4910R,1531695925,1969-08-06 21:50:19,Pune,Maharashtra,26893.0,Unemployed,2025-06-14 00:00:00,VERIFIED,Medium,INVALID_LENGTH,False,False
USR10523,Nikita Murthy,YJKFA1712L,362278080519,2002-09-09 00:00:00,Amritsar,Punjab,36118.0,Self Employed,2025-12-20 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR10525,Damyanti Pandya,BUOKT4118U,857865249729,1986-01-30 13:48:00,Chennai,Tamil Nadu,43676.0,Unemployed,2025-06-25 00:00:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR10528,Chandresh Luthra,DGMLP9448S,2169272858,1970-04-03 06:28:00,Jaipur,Rajasthan,10561.0,Gig Worker,2024-09-08 00:00:00,VERIFIED,High,INVALID_LENGTH,False,False
USR10529,Ati Venkatesh,AUFOT1367N,580693106501,1987-07-11 00:00:00,Ludhiana,Punjab,36463.0,Gig Worker,2025-01-09 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10536,Lopacheema,VDGLP1581G,600492118802,1970-02-09 00:00:00,Chennai,Tamil Nadu,22958.0,Business Owner,2025-05-26 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10539,Vedhika Pant,CVPNT4632B,072901433573,1969-02-26 00:00:00,Lucknow,Uttar Pradesh,15192.0,Salaried,2025-12-27 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10542,Wridesh Subramanian,ZHIPI3154K,730629379332,1966-03-29 00:00:00,Kolkata,West Bengal,28701.0,Student,2025-05-31 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10547,Praneel Guha,HKIZT4901N,MISSING_AADHAAR,1969-08-23 00:00:00,Hyderabad,Telangana,26893.0,Freelancer,2024-09-11 00:00:00,PENDING,Medium,MISSING,False,False
USR10548,Akshay Sha,MNCGD3269K,1192731007118,,Chennai,Tamil Nadu,23317.0,Self Employed,2024-03-07 00:00:00,VERIFIED,Low,INVALID_LENGTH,True,False
USR10549,Yahvi Sahni,FSMCA9303R,851564076334,1989-11-10 00:00:00,Amritsar,Punjab,21193.0,Business Owner,2025-06-05 00:00:00,PENDING,Medium,VALID_12_DIGIT,False,False
USR10550,Rajeshri Khare,AQQZT5114M,174205822664,1993-01-02 02:29:06,Lucknow,Uttar Pradesh,36207.0,Farmer,2025-03-24 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10552,Daksh Dora,ZERPX8524Z,030969191860,1971-12-10 00:00:00,Chennai,Tamil Nadu,49724.0,Self Employed,2025-06-01 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10554,Anika Boase,HDUXF1892Z,151172287966,1984-04-24 00:00:00,Amritsar,Punjab,69971.0,Business Owner,2024-08-31 00:00:00,REJECTED,Medium,VALID_12_DIGIT,False,False
USR10558,Kamala Bhagat,NHVHM9071C,456575721475,1983-06-14 00:00:00,Amritsar,Punjab,20130.0,Retired,2025-04-23 02:57:45,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10560,Jason Venkataraman,GNAGE9134,690594109779,,Bengaluru,Karnataka,23458.0,Farmer,2024-08-25 01:59:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR10561,Anusha Bhatnagar,ZROCD2190A,287160594572,1974-12-10 00:00:00,Mumbai,Maharashtra,26893.0,Retired,2024-10-25 08:14:00,REJECTED,Low,VALID_12_DIGIT,False,False
USR10565,Advay Barad,WECOE8954E,8190685277692,1986-02-25 00:00:00,Jalandhar,Punjab,19928.0,Retired,2026-05-03 08:18:18,VERIFIED,Low,INVALID_LENGTH,False,False
USR10568,Qushi Maharaj,SFWDT9318J,244589487245,1989-12-08 00:00:00,Amritsar,Punjab,45586.0,Student,2024-12-01 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10574,George Radhakrishnan,DVNPJ4411C,396262941493,1971-08-27 10:56:00,Amritsar,Punjab,22132.0,Gig Worker,2025-06-26 00:23:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10575,Abhimanyu Pandey,OUTHN4446A,475009630637,1963-03-21 00:00:00,Amritsar,Punjab,22491.0,Student,2024-07-16 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10577,Anvi Jhaveri,OHGSR8059V,484944205164,,Bengaluru,Karnataka,26893.0,Salaried,2024-09-30 00:00:00,REJECTED,Low,VALID_12_DIGIT,True,False
USR10578,Darika Dugal,,685285209768,1977-09-23 13:15:07,Jaipur,Rajasthan,10741.0,Farmer,2024-10-01 00:00:00,PENDING,High,VALID_12_DIGIT,False,False
USR10579,Ishwar Chandran,XCVYQ6645D,5152,,Delhi,Delhi,24757.0,Self Employed,2025-11-11 12:08:52,VERIFIED,High,PARTIAL_4_DIGIT,True,False
USR10580,Shivani Deshmukh,TKMCH4518O,1225402676,,Bengaluru,Karnataka,25832.0,Salaried,2025-04-07 00:00:00,VERIFIED,Low,INVALID_LENGTH,True,False
USR10583,Bhavya Deo,,905836755877,1984-05-18 05:38:34,Hyderabad,Telangana,25652.0,Salaried,2024-02-23 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10589,Tara Bains,JAUZI2475K,848707928272,1968-10-29 00:00:00,Lucknow,Uttar Pradesh,7270.0,Retired,2025-02-07 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10593,Rishi Kashyap,PKIHV7093S,184588983318,1974-01-02 00:00:00,Amritsar,Punjab,30342.0,Freelancer,2024-12-24 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10598,Omaja Mohan,ISOXI6328,MISSING_AADHAAR,,Hyderabad,Telangana,35597.0,Freelancer,2025-11-25 00:00:00,VERIFIED,Low,MISSING,True,False
USR10599,Sarthak Bhattacharyya,KCOVS4816O,2235378754,,Bengaluru,Karnataka,62543.0,Student,2025-07-28 00:00:00,VERIFIED,Low,INVALID_LENGTH,True,False
USR10600,Champak Chander,JNTIL6872R,343965390677,1960-10-16 00:00:00,Lucknow,Uttar Pradesh,29988.0,Gig Worker,2025-01-10 15:57:52,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR10601,Dakshesh Brahmbhatt,NSGAW5911D,827780694163,1978-06-20 00:00:00,Ludhiana,Punjab,33585.0,Gig Worker,2024-04-01 09:04:49,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10603,Abeer Karan,NRWRK0956P,233988822618,1990-07-13 00:00:00,Ludhiana,Punjab,45074.0,Retired,2025-03-10 18:29:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10605,Neel Swamy,IHPPD6590G,9529,1973-06-28 00:00:00,Lucknow,Uttar Pradesh,23116.0,Retired,2024-05-19 12:56:14,VERIFIED,High,PARTIAL_4_DIGIT,False,False
USR10610,Netra Narula,NMWZC6719E,6969784190887,1987-06-04 00:00:00,Hyderabad,Telangana,20462.0,Unemployed,2026-02-26 00:00:00,PENDING,Medium,INVALID_LENGTH,False,False
USR10615,Arunima Chakraborty,WMTWH0328O,245265687100,,Hyderabad,Telangana,26893.0,Business Owner,2024-11-08 16:33:30,VERIFIED,High,VALID_12_DIGIT,True,False
USR10621,Sai Wadhwa,YAJPB6413Q,0952047954,1973-10-06 00:00:00,Pune,Maharashtra,18061.0,Student,2024-11-19 00:00:00,VERIFIED,Medium,INVALID_LENGTH,False,False
USR10622,Ikbal Kaur,BLTFM2888K,096817238957,1972-08-24 00:00:00,Jaipur,Rajasthan,13193.0,Self Employed,2025-07-29 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10623,Mekhala Parmar,FFJXG8322O,704256656687,1987-02-17 17:33:00,Hyderabad,Telangana,135236.0,Salaried,2024-04-19 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR10624,Zaitra Kant,OIMHQ6531X,MISSING_AADHAAR,1994-07-23 00:00:00,Ludhiana,Punjab,44508.0,Freelancer,2025-02-11 03:47:43,VERIFIED,Low,MISSING,False,False
USR10628,Nathan Sidhu,,019366469388,,Delhi,Delhi,30906.0,Farmer,2024-11-01 00:00:00,PENDING,Low,VALID_12_DIGIT,True,False
USR10629,Akshay Tella,ZHKHW9651Z,MISSING_AADHAAR,1967-01-19 00:00:00,Ludhiana,Punjab,13303.0,Salaried,2024-06-04 00:00:00,VERIFIED,Low,MISSING,False,False
USR10630,Ucchal Goswami,VZKGM2714O,536618794970,1983-07-11 00:00:00,Hyderabad,Telangana,27281.0,Unemployed,2025-10-25 00:00:00,PENDING,High,VALID_12_DIGIT,False,False
USR10633,Ucchal Samra,EUDJN7767I,925717623096,1986-06-29 00:00:00,Delhi,Delhi,24401.0,Unemployed,2024-10-01 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10637,Benjamin Anne,LJHDV3498W,801170954998,,Hyderabad,Telangana,33970.0,Salaried,2025-02-05 00:00:00,REJECTED,Medium,VALID_12_DIGIT,True,False
USR10642,Gaurav Gera,YZFIR8405W,060176170070,1994-09-18 00:00:00,Pune,Maharashtra,28794.0,Farmer,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR10644,Dhriti Kothari,ILKOY6048A,716720053381,1964-11-12 00:00:00,Lucknow,Uttar Pradesh,14238.0,Gig Worker,2024-02-17 02:45:00,PENDING,Low,VALID_12_DIGIT,False,False
USR10648,Nirja Handa,LKGNA9445E,625357751153,1979-09-24 00:00:00,Pune,Maharashtra,44123.0,Self Employed,2026-03-23 10:05:00,PENDING,High,VALID_12_DIGIT,False,False
USR10650,Ishaan Munshi,BKQBT5543F,MISSING_AADHAAR,1999-08-08 00:00:00,Jaipur,Rajasthan,33339.0,Student,2024-02-25 00:00:00,VERIFIED,Medium,MISSING,False,False
USR10651,Abeer Kulkarni,TCYQH6824Q,066009178686,,Chennai,Tamil Nadu,46134.0,Self Employed,2026-10-01 00:00:00,REJECTED,Medium,VALID_12_DIGIT,True,False
USR10652,Omya Subramaniam,LGTSP3446U,3806,2005-07-12 00:00:00,Bengaluru,Karnataka,42475.0,Unemployed,2024-09-27 00:00:00,REJECTED,Low,PARTIAL_4_DIGIT,False,False
USR10653,Kamya Kara,RJDUY4022M,268948621195,1995-02-06 04:18:00,Hyderabad,Telangana,57713.0,Unemployed,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR10657,Vaishnavi Deshmukh,LUYIA2359H,6961,2002-05-07 00:00:00,Mumbai,Maharashtra,11806.0,Gig Worker,2024-11-01 00:06:36,VERIFIED,High,PARTIAL_4_DIGIT,False,False
USR10658,Chasmum Vora,PAOMI5419Y,411897247204,1976-04-05 00:00:00,Lucknow,Uttar Pradesh,15303.0,Farmer,2025-09-07 23:18:26,VERIFIED,High,VALID_12_DIGIT,False,False
USR10659,Siya Tank,TXYLU8877L,6328554136,1966-04-16 00:00:00,Delhi,Delhi,21900.0,Business Owner,2025-09-21 10:53:00,REJECTED,High,INVALID_LENGTH,False,False
USR10663,Vedant Desai,KUVOC3650T,793318918888,1999-11-20 00:00:00,Jalandhar,Punjab,46487.0,Salaried,2024-01-06 14:02:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10667,Pranit Narasimhan,ATPUD8020O,906277700808,1977-03-03 00:00:00,Hyderabad,Telangana,16788.0,Gig Worker,2025-11-28 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR10668,Upkaar C0Ntract0R,OWMAA7637L,846319596584,1987-07-13 00:00:00,Delhi,Delhi,18657.0,Freelancer,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR10674,Chandran Sodhi,UXNVS4617Z,225612001882,1989-06-06 21:26:00,Jalandhar,Punjab,14059.0,Unemployed,2026-03-17 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10677,Urvi Khanna,EVUM00463D,743434961271,1968-11-13 00:00:00,Lucknow,Uttar Pradesh,26893.0,Salaried,2024-12-15 00:20:09,REJECTED,Medium,VALID_12_DIGIT,False,False
USR10680,Upadhriti Prabhakar,,2610,1978-08-05 00:00:00,Lucknow,Uttar Pradesh,19091.0,Business Owner,2024-09-02 01:42:24,VERIFIED,Medium,PARTIAL_4_DIGIT,False,False
USR10690,Yamini Sarma,UWOKF5518I,606835460369,1960-01-10 13:09:50,Delhi,Delhi,94352.0,Unemployed,2025-12-16 17:15:57,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10691,Gopal Kala,TEYGN9966N,943502760681,,Hyderabad,Telangana,44568.0,Business Owner,2025-04-03 00:00:00,VERIFIED,High,VALID_12_DIGIT,True,False
USR10694,Damini Nazareth,VTGPK0935H,338156675814,1991-03-29 00:00:00,Amritsar,Punjab,12100.0,Freelancer,2025-01-13 03:44:27,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10695,Darpan Misra,OVIPK0178B,650301577327,1972-12-13 00:00:00,Jaipur,Rajasthan,14790.0,Freelancer,2025-07-09 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10702,Ladlibhat,JZPUM6475W,6473637108328,,Jalandhar,Punjab,18833.0,Freelancer,2024-04-27 00:05:00,VERIFIED,Low,INVALID_LENGTH,True,False
USR10703,Bhavinibera,USIGX6862H,MISSING_AADHAAR,2003-05-26 14:39:00,Kolkata,West Bengal,35973.0,Business Owner,2024-02-24 21:33:58,PENDING,High,MISSING,False,False
USR10704,Anamika Bains,FTVTC7132F,495915159109,,Jalandhar,Punjab,19321.0,Unemployed,2025-11-04 00:00:00,PENDING,Low,VALID_12_DIGIT,True,False
USR10709,Ishani Khatri,DEBUW1858G,492664948039,1967-03-02 00:00:00,Mumbai,Maharashtra,17815.0,Freelancer,2024-10-21 12:44:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10711,Bhavini Parikh,DBEJB1026L,MISSING_AADHAAR,1995-02-18 00:00:00,Hyderabad,Telangana,24027.0,Unemployed,2026-02-24 09:34:41,PENDING,Low,MISSING,False,False
USR10712,Peter Naik,XJVNR7282F,057902033656,1982-08-12 00:00:00,Mumbai,Maharashtra,26893.0,Student,2024-08-18 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10716,Varenya Trivedi,M0SFU3311Y,841502079935,,Hyderabad,Telangana,43700.0,Business Owner,,PENDING,Low,VALID_12_DIGIT,True,True
USR10718,Sara Saini,TVXIK1878Q,064895981761,1989-07-17 00:00:00,Mumbai,Maharashtra,16389.0,Unemployed,2026-03-03 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10726,Manan Samra,CWKDP7569N,196918833162,1964-12-03 00:00:00,Delhi,Delhi,63250.0,Self Employed,2024-09-01 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10728,Chavvi Gour,VTUAB3836O,646931202745,1997-05-26 00:00:00,Kolkata,West Bengal,66591.0,Self Employed,2024-02-13 00:00:00,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR10732,Ekantika Gour,VPLCW1521N,9497,2006-03-10 06:14:00,Delhi,Delhi,24399.0,Business Owner,2024-04-19 12:07:00,VERIFIED,Low,PARTIAL_4_DIGIT,False,False
USR10733,Jasmit Batra,IYULT3347D,3337,1974-09-06 00:00:00,Kolkata,West Bengal,22567.0,Salaried,2025-08-07 06:55:32,VERIFIED,Low,PARTIAL_4_DIGIT,False,False
USR10741,Veer Loyal,XXDYC2315H,889096757262,1964-01-01 13:15:29,Delhi,Delhi,24241.0,Freelancer,2025-07-30 05:59:03,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10742,Radha Zacharia,MDPYO5069U,579421643892,1972-03-25 00:00:00,Mumbai,Maharashtra,38851.0,Unemployed,2024-01-04 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10746,Jonathan Cherian,KPLES8579D,096176677322,1999-12-14 00:00:00,Kolkata,West Bengal,25386.0,Gig Worker,2024-02-17 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10747,Vanya Deshpande,UUKFR8253G,770891636706,1965-07-29 06:31:00,Lucknow,Uttar Pradesh,27896.0,Student,2024-11-17 08:13:35,PENDING,Low,VALID_12_DIGIT,False,False
USR10750,Imaran Rana,,183893036895,1968-08-25 15:34:00,Ludhiana,Punjab,12649.0,Freelancer,2024-02-12 17:54:32,VERIFIED,Unknown,VALID_12_DIGIT,False,False
USR10758,Bina De,FVRZU4980W,285895253793,2004-09-17 00:00:00,Hyderabad,Telangana,25232.0,Salaried,2024-09-16 00:00:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR10759,Yashoda Madan,UERXU2725G,MISSING_AADHAAR,1996-01-08 00:00:00,Delhi,Delhi,26893.0,Business Owner,2025-10-11 00:00:00,VERIFIED,Medium,MISSING,False,False
USR10760,Dhriti Sarkar,WDVCJ4434C,6513,1960-05-20 00:00:00,Kolkata,West Bengal,28338.0,Student,2024-01-15 00:04:02,REJECTED,Low,PARTIAL_4_DIGIT,False,False
USR10765,Lad1I Divan,PCXGX5321T,5410,,Lucknow,Uttar Pradesh,49064.0,Self Employed,2024-12-05 08:16:42,VERIFIED,Medium,PARTIAL_4_DIGIT,True,False
USR10766,Azaan Dalal,,MISSING_AADHAAR,1990-05-20 00:00:00,Delhi,Delhi,26893.0,Business Owner,2025-07-11 21:59:00,VERIFIED,Medium,MISSING,False,False
USR10775,Robert Tank,BMRHM5426J,180529184169,2002-07-21 00:00:00,Ludhiana,Punjab,26893.0,Retired,,VERIFIED,Low,VALID_12_DIGIT,False,True
USR10780,Advik Muni,XLLUD5548C,128886660910,,Jaipur,Rajasthan,12121.0,Unemployed,2024-11-13 04:26:00,PENDING,Low,VALID_12_DIGIT,True,False
USR10785,Ekantika Sur,OIRST3304I,787305221026,1964-11-09 00:00:00,Hyderabad,Telangana,26893.0,Gig Worker,2024-12-12 21:00:51,VERIFIED,High,VALID_12_DIGIT,False,False
USR10790,Aishani Ghose,PRZKQ2277K,802049705336,1987-12-03 03:51:00,Ludhiana,Punjab,12149.0,Gig Worker,2025-04-01 00:00:00,PENDING,Low,VALID_12_DIGIT,False,False
USR10799,Indira Cheema,GCEYH8996T,014014541696,2004-04-08 00:00:00,Lucknow,Uttar Pradesh,27782.0,Unemployed,2025-12-28 00:00:00,PENDING,Medium,VALID_12_DIGIT,False,False
USR10800,Charvi Chatterjee,DDRCK6985B,436245241935,1961-11-09 00:00:00,Bengaluru,Karnataka,17446.0,Freelancer,2025-09-06 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10804,Ojas Dube,OSPER7720I,MISSING_AADHAAR,2003-07-09 03:20:00,Amritsar,Punjab,22601.0,Student,2025-07-12 23:44:00,VERIFIED,Unknown,MISSING,False,False
USR10807,Tripti Basu,YTBNO0026G,735154777167,1986-08-30 00:00:00,Jalandhar,Punjab,38726.0,Gig Worker,2024-01-09 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10811,Azaan Dara,PCZGB7833Y,883739004779,1996-11-20 00:00:00,Amritsar,Punjab,24892.0,Freelancer,2025-04-04 00:00:00,PENDING,Medium,VALID_12_DIGIT,False,False
USR10816,0Rinder Babu,PJOXF5744V,430464115863,1974-08-18 00:00:00,Mumbai,Maharashtra,26893.0,Business Owner,2026-01-07 23:59:00,VERIFIED,High,VALID_12_DIGIT,False,False
USR10818,Vidhi Pathak,BETLZ0371M,147585668693,,Chennai,Tamil Nadu,20453.0,Unemployed,2025-04-16 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,True,False
USR10830,Vrinda Dey,1S1GG5634D,803421648407,1973-01-01 00:00:00,Chennai,Tamil Nadu,42607.0,Retired,2026-03-16 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10833,Udarsh Reddy,IOMRM1963K,512455966912,1992-06-08 01:42:14,Mumbai,Maharashtra,41981.0,Freelancer,2026-02-21 00:00:00,VERIFIED,Low,VALID_12_DIGIT,False,False
USR10836,Rushilbava,RRTPX9574V,5673,1965-12-09 21:41:00,Lucknow,Uttar Pradesh,16829.0,Gig Worker,2025-04-23 00:00:00,VERIFIED,Low,PARTIAL_4_DIGIT,False,False
USR10838,Ranbirluthra,,8305,1971-10-14 01:17:00,Hyderabad,Telangana,26893.0,Gig Worker,2024-12-21 00:00:00,VERIFIED,High,PARTIAL_4_DIGIT,False,False
USR10840,Jack Peri,HATKK4919W,363051995305,,Ludhiana,Punjab,26893.0,Farmer,2025-03-01 00:00:00,VERIFIED,High,VALID_12_DIGIT,True,False
USR10841,Urmi Nagar,ZUXLW1004S,118395631820,2005-02-21 00:00:00,Ludhiana,Punjab,19165.0,Retired,2024-12-15 00:00:00,VERIFIED,Medium,VALID_12_DIGIT,False,False
USR10845,Wahab Golla,TPWLV5865K,990361650863,1968-10-23 06:11:00,Pune,Maharashtra,17955.0,Salaried,2026-03-26 00:00:00,REJECTED,Medium,VALID_12_DIGIT,False,False
USR10847,Kabir Oommen,ABVEQ4564U,936688139930,,Kolkata,West Bengal,46564.0,Freelancer,2026-02-02 11:53:58,VERIFIED,Low,VALID_12_DIGIT,True,False
USR10848,Vasatika Kant,WWDAH6814X,149029468197,,Mumbai,Maharashtra,26577.0,Self Employed,2024-10-05 00:00:00,VERIFIED,Low,VALID_12_DIGIT,True,False
